driver,lap,position,time
Perez,54,3,1.40.717
Perez,55,3,1.41.296
Perez,56,3,1.41.338
Leclerc,1,4,1.45.695
Leclerc,2,4,1.43.439
Leclerc,3,4,1.42.544
Leclerc,4,4,1.42.876
Leclerc,5,4,1.43.070
Leclerc,6,4,1.42.894
Leclerc,7,4,1.42.758
Leclerc,8,4,1.42.504
Leclerc,9,4,1.42.881
Leclerc,10,4,1.42.274
Leclerc,11,3,1.42.056
Leclerc,12,3,1.42.831
Leclerc,13,4,2.00.732
Leclerc,14,4,1.41.037
Leclerc,15,4,1.41.634
Leclerc,16,4,1.41.629
Leclerc,17,4,1.41.035
Leclerc,18,4,1.41.107
Leclerc,19,4,1.41.120
Leclerc,20,4,1.41.107
Leclerc,21,4,1.41.164
Leclerc,22,4,1.41.691
Leclerc,23,4,1.41.065
Leclerc,24,4,1.41.198
Leclerc,25,4,1.41.194
Leclerc,26,4,1.40.933
Leclerc,27,4,1.52.284
Leclerc,28,4,1.41.371
Leclerc,29,4,1.41.033
Leclerc,30,4,1.42.445
Leclerc,31,3,1.42.246
Leclerc,32,3,1.42.603
Leclerc,33,4,1.59.567
Leclerc,34,4,1.40.065
Leclerc,35,4,1.40.519
Leclerc,36,4,1.40.184
Leclerc,37,4,1.40.061
Leclerc,38,4,1.40.957
Leclerc,39,4,1.41.103
Leclerc,40,4,1.40.229
Leclerc,41,4,1.39.303
Leclerc,42,4,1.40.484
Leclerc,43,4,1.40.573
Leclerc,44,4,1.40.335
Leclerc,45,4,1.40.162
Leclerc,46,4,1.40.010
Leclerc,47,4,1.39.753
Leclerc,48,4,1.40.281
Leclerc,49,4,1.40.245
Leclerc,50,4,1.40.712
Leclerc,51,4,1.40.778
Leclerc,52,4,1.40.632
Leclerc,53,4,1.41.265
Leclerc,54,4,1.41.776
Leclerc,55,4,1.41.912
Leclerc,56,4,1.43.442
Bottas,1,9,1.49.072
Bottas,2,9,1.47.529
Bottas,3,10,1.45.047
Bottas,4,10,1.44.057
Bottas,5,10,1.43.705
Bottas,6,10,1.43.866
Bottas,7,10,1.44.200
Bottas,8,10,1.44.276
Bottas,9,10,1.44.381
Bottas,10,9,1.44.082
Bottas,11,7,1.42.186
Bottas,12,5,1.42.494
Bottas,13,5,1.43.775
Bottas,14,5,1.43.002
Bottas,15,5,1.42.902
Bottas,16,11,2.02.707
Bottas,17,11,1.42.018
Bottas,18,9,1.43.136
Bottas,19,8,1.41.567
Bottas,20,8,1.41.281
Bottas,21,8,1.41.544
Bottas,22,8,1.41.498
Bottas,23,8,1.40.737
Bottas,24,8,1.40.733
Bottas,25,8,1.41.161
Bottas,26,8,1.40.852
Bottas,27,8,1.48.609
Bottas,28,8,1.40.626
Bottas,29,8,1.40.829
Bottas,30,7,1.41.162
Bottas,31,5,1.40.631
Bottas,32,5,1.40.703
Bottas,33,5,1.42.111
Bottas,34,5,1.41.145
Bottas,35,7,2.00.983
Bottas,36,7,1.40.165
Bottas,37,7,1.40.216
Bottas,38,7,1.40.249
Bottas,39,7,1.40.247
Bottas,40,7,1.40.181
Bottas,41,7,1.40.147
Bottas,42,7,1.40.676
Bottas,43,7,1.40.464
Bottas,44,7,1.40.326
Bottas,45,7,1.41.268
Bottas,46,7,1.40.578
Bottas,47,7,1.41.358
Bottas,48,7,1.41.813
Bottas,49,7,1.41.138
Bottas,50,7,1.40.244
Bottas,51,7,1.41.414
Bottas,52,7,1.41.905
Bottas,53,7,1.41.781
Bottas,54,7,1.42.807
Bottas,55,6,1.40.291
Bottas,56,6,1.40.805
